TEAM42,2025-06-28T08:12:25.571Z,34,2.92,1012.90,14.98,12.569,08:12:25,37.774946,-122.419364,2.92,9,0.095,-0.122,2.215,3.51,1.96,3.71,ASCENT,2.44,-0.22,0.92
TEAM42,2025-06-28T08:12:25.622Z,35,3.10,1012.88,14.98,12.568,08:12:25,37.774943,-122.419364,3.10,7,0.094,-0.093,2.335,3.49,1.09,3.99,ASCENT,1.90,-0.22,0.90
TEAM42,2025-06-28T08:12:25.672Z,36,3.29,1012.85,14.98,12.567,08:12:25,37.774947,-122.419367,3.29,7,0.107,-0.139,2.231,3.64,1.48,4.13,ASCENT,2.69,-0.47,0.89
TEAM42,2025-06-28T08:12:25.723Z,37,3.49,1012.83,14.98,12.566,08:12:25,37.774945,-122.419369,3.49,10,0.072,-0.157,2.269,3.62,0.81,3.63,ASCENT,2.56,0.07,0.88
TEAM42,2025-06-28T08:12:25.774Z,38,3.69,1012.81,14.98,12.566,08:12:25,37.774946,-122.419370,3.69,8,0.062,-0.111,2.207,4.06,1.22,3.87,ASCENT,2.60,0.26,0.87
TEAM42,2025-06-28T08:12:25.825Z,39,3.90,1012.78,14.97,12.565,08:12:25,37.774949,-122.419366,3.90,11,0.043,-0.154,2.263,4.09,1.18,4.18,ASCENT,2.61,0.13,0.99
TEAM42,2025-06-28T08:12:25.875Z,40,4.11,1012.76,14.97,12.564,08:12:25,37.774950,-122.419364,4.11,9,0.055,-0.122,2.125,3.48,1.12,4.42,ASCENT,2.45,-0.73,1.28
TEAM42,2025-06-28T08:12:25.926Z,41,4.32,1012.73,14.97,12.563,08:12:25,37.774955,-122.419364,4.32,10,0.011,-0.126,2.241,3.91,0.85,4.12,ASCENT,1.95,-0.00,0.91
TEAM42,2025-06-28T08:12:25.977Z,42,4.54,1012.70,14.97,12.562,08:12:25,37.774955,-122.419360,4.54,8,0.047,-0.147,2.167,3.52,0.29,4.16,ASCENT,2.11,-0.10,1.22
TEAM42,2025-06-28T08:12:26.027Z,43,4.77,1012.68,14.97,12.561,08:12:26,37.774959,-122.419358,4.77,9,0.049,-0.155,2.086,4.06,-0.20,4.46,ASCENT,1.93,-1.01,0.93
TEAM42,2025-06-28T08:12:26.077Z,44,5.00,1012.65,14.97,12.561,08:12:26,37.774962,-122.419357,5.00,9,-0.012,-0.139,2.093,3.87,-0.14,4.74,ASCENT,1.85,-0.82,1.19
TEAM42,2025-06-28T08:12:26.128Z,45,5.24,1012.62,14.97,12.560,08:12:26,37.774965,-122.419361,5.24,10,0.005,-0.125,2.098,4.12,-0.48,4.77,ASCENT,2.23,-0.31,1.26
TEAM42,2025-06-28T08:12:26.179Z,46,5.48,1012.59,14.96,12.559,08:12:26,37.774964,-122.419362,5.48,12,0.017,-0.162,2.081,3.77,-0.21,4.16,ASCENT,2.48,-0.44,1.12
TEAM42,2025-06-28T08:12:26.230Z,47,5.73,1012.56,14.96,12.558,08:12:26,37.774970,-122.419363,5.73,9,-0.045,-0.152,2.036,3.82,-0.07,4.68,ASCENT,1.39,-0.49,1.23
TEAM42,2025-06-28T08:12:26.281Z,48,5.98,1012.53,14.96,12.557,08:12:26,37.774973,-122.419368,5.98,12,-0.018,-0.131,2.058,3.48,-0.01,4.51,ASCENT,2.23,-0.83,1.17
TEAM42,2025-06-28T08:12:26.332Z,49,6.23,1012.50,14.96,12.557,08:12:26,37.774974,-122.419367,6.23,5,-0.036,-0.172,2.036,3.46,-0.39,4.45,ASCENT,1.61,-1.26,1.06
TEAM42,2025-06-28T08:12:26.383Z,50,6.50,1012.47,14.96,12.556,08:12:26,37.774975,-122.419366,6.50,11,-0.030,-0.134,1.979,4.17,-0.35,4.12,ASCENT,1.55,-0.75,1.37
TEAM42,2025-06-28T08:12:26.434Z,51,6.76,1012.44,14.96,12.555,08:12:26,37.774976,-122.419371,6.76,12,-0.080,-0.111,2.013,4.01,-0.78,5.10,ASCENT,1.08,-1.39,1.23
TEAM42,2025-06-28T08:12:26.485Z,52,7.03,1012.41,14.95,12.554,08:12:26,37.774975,-122.419370,7.03,5,-0.062,-0.104,1.865,3.82,-1.06,4.50,ASCENT,1.27,-0.83,1.41
TEAM42,2025-06-28T08:12:26.536Z,53,7.31,1012.37,14.95,12.553,08:12:26,37.774974,-122.419370,7.31,8,-0.082,-0.103,1.898,4.27,-1.15,4.57,ASCENT,1.75,-1.31,1.23
TEAM42,2025-06-28T08:12:26.586Z,54,7.58,1012.34,14.95,12.553,08:12:26,37.774980,-122.419369,7.58,5,-0.118,-0.138,1.909,4.17,-1.28,4.85,ASCENT,1.23,-1.50,1.10
TEAM42,2025-06-28T08:12:26.637Z,55,7.87,1012.31,14.95,12.552,08:12:26,37.774977,-122.419373,7.87,11,-0.079,-0.137,1.903,3.67,-1.85,4.57,ASCENT,1.76,-1.80,1.15
TEAM42,2025-06-28T08:12:26.687Z,56,8.16,1012.27,14.95,12.551,08:12:26,37.774974,-122.419375,8.16,11,-0.090,-0.113,1.927,3.39,-1.79,4.72,ASCENT,1.05,-1.71,1.22
TEAM42,2025-06-28T08:12:26.738Z,57,8.45,1012.24,14.95,12.550,08:12:26,37.774976,-122.419380,8.45,11,-0.105,-0.093,1.782,3.33,-1.60,4.81,ASCENT,1.41,-1.40,1.22
TEAM42,2025-06-28T08:12:26.789Z,58,8.75,1012.20,14.94,12.549,08:12:26,37.774974,-122.419386,8.75,12,-0.100,-0.086,1.779,3.97,-1.90,5.16,ASCENT,1.53,-0.88,1.50
TEAM42,2025-06-28T08:12:26.840Z,59,9.05,1012.16,14.94,12.548,08:12:26,37.774975,-122.419385,9.05,6,-0.125,-0.110,1.861,3.09,-1.82,4.99,ASCENT,0.95,-1.83,1.23
TEAM42,2025-06-28T08:12:26.890Z,60,9.35,1012.13,14.94,12.548,08:12:26,37.774980,-122.419382,9.35,10,-0.121,-0.091,1.796,3.88,-1.83,4.93,ASCENT,1.05,-1.56,1.28
TEAM42,2025-06-28T08:12:26.940Z,61,9.66,1012.09,14.94,12.547,08:12:26,37.774981,-122.419385,9.66,12,-0.134,-0.036,1.820,3.81,-2.51,5.04,ASCENT,0.64,-1.39,1.23
TEAM42,2025-06-28T08:12:26.991Z,62,9.98,1012.05,14.94,12.546,08:12:26,37.774985,-122.419385,9.98,5,-0.127,-0.061,1.885,3.33,-2.12,5.02,ASCENT,1.20,-1.56,1.34
TEAM42,2025-06-28T08:12:27.041Z,63,10.29,1012.01,14.93,12.545,08:12:27,37.774991,-122.419385,10.29,11,-0.168,-0.069,1.795,3.16,-2.77,5.46,ASCENT,0.63,-1.34,1.26
TEAM42,2025-06-28T08:12:27.091Z,64,10.62,1011.98,14.93,12.545,08:12:27,37.774990,-122.419388,10.62,6,-0.119,-0.019,1.862,2.91,-2.32,5.40,ASCENT,0.89,-1.50,1.30
TEAM42,2025-06-28T08:12:27.142Z,65,10.94,1011.94,14.93,12.544,08:12:27,37.774996,-122.419391,10.94,7,-0.133,-0.021,1.755,3.47,-2.44,5.09,ASCENT,0.99,-1.64,1.48
TEAM42,2025-06-28T08:12:27.192Z,66,11.28,1011.90,14.93,12.543,08:12:27,37.774995,-122.419394,11.28,11,-0.157,-0.005,1.800,2.78,-2.97,5.24,ASCENT,0.54,-1.70,1.34
TEAM42,2025-06-28T08:12:27.242Z,67,11.61,1011.86,14.92,12.542,08:12:27,37.774998,-122.419394,11.61,7,-0.164,-0.026,1.731,2.58,-2.46,4.95,ASCENT,1.03,-1.40,1.31
TEAM42,2025-06-28T08:12:27.293Z,68,11.95,1011.82,14.92,12.541,08:12:27,37.775002,-122.419393,11.95,5,-0.133,-0.010,1.763,2.87,-3.28,5.33,ASCENT,0.74,-1.35,1.32
TEAM42,2025-06-28T08:12:27.343Z,69,12.30,1011.77,14.92,12.541,08:12:27,37.775003,-122.419395,12.30,11,-0.143,0.014,1.730,2.49,-3.46,4.93,ASCENT,0.78,-1.40,1.31
TEAM42,2025-06-28T08:12:27.394Z,70,12.64,1011.73,14.92,12.540,08:12:27,37.775000,-122.419397,12.64,12,-0.143,0.030,1.744,2.09,-3.03,4.68,ASCENT,0.87,-1.60,1.26
TEAM42,2025-06-28T08:12:27.445Z,71,13.00,1011.69,14.92,12.539,08:12:27,37.775004,-122.419399,13.00,11,-0.159,0.040,1.776,2.86,-3.42,4.91,ASCENT,0.32,-1.48,1.41
TEAM42,2025-06-28T08:12:27.495Z,72,13.35,1011.65,14.91,12.538,08:12:27,37.775004,-122.419400,13.35,8,-0.151,0.032,1.775,1.96,-3.75,4.88,ASCENT,0.30,-1.64,1.44
TEAM42,2025-06-28T08:12:27.546Z,73,13.71,1011.60,14.91,12.537,08:12:27,37.775002,-122.419405,13.71,12,-0.145,0.077,1.772,2.05,-3.62,4.76,ASCENT,0.57,-1.09,1.25
TEAM42,2025-06-28T08:12:27.597Z,74,14.08,1011.56,14.91,12.537,08:12:27,37.775003,-122.419404,14.08,5,-0.115,0.072,1.759,1.72,-3.43,4.55,ASCENT,0.40,-1.74,1.47
TEAM42,2025-06-28T08:12:27.648Z,75,14.45,1011.52,14.91,12.536,08:12:27,37.775003,-122.419408,14.45,12,-0.156,0.062,1.820,1.52,-3.95,5.14,ASCENT,-0.25,-1.69,1.68
TEAM42,2025-06-28T08:12:27.698Z,76,14.82,1011.47,14.90,12.535,08:12:27,37.775000,-122.419415,14.82,10,-0.121,0.112,1.750,1.52,-3.59,4.46,ASCENT,0.04,-0.99,1.50
TEAM42,2025-06-28T08:12:27.748Z,77,15.20,1011.43,14.90,12.534,08:12:27,37.775005,-122.419417,15.20,9,-0.117,0.068,1.786,1.60,-3.91,5.16,ASCENT,0.59,-1.57,1.49
TEAM42,2025-06-28T08:12:27.799Z,78,15.58,1011.38,14.90,12.533,08:12:27,37.775007,-122.419416,15.58,6,-0.118,0.120,1.765,1.47,-3.97,4.43,ASCENT,0.58,-1.61,1.40
TEAM42,2025-06-28T08:12:27.849Z,79,15.97,1011.33,14.90,12.533,08:12:27,37.775005,-122.419417,15.97,10,-0.078,0.139,1.821,1.21,-3.35,4.71,ASCENT,0.18,-0.89,1.34
TEAM42,2025-06-28T08:12:27.900Z,80,16.36,1011.29,14.89,12.532,08:12:27,37.775008,-122.419421,16.36,11,-0.079,0.140,1.857,1.06,-3.55,4.61,ASCENT,0.52,-0.97,1.49
TEAM42,2025-06-28T08:12:27.951Z,81,16.76,1011.24,14.89,12.531,08:12:27,37.775008,-122.419427,16.76,6,-0.108,0.144,1.855,1.46,-4.23,5.10,ASCENT,-0.12,-0.79,1.56
TEAM42,2025-06-28T08:12:28.001Z,82,17.16,1011.19,14.89,12.530,08:12:28,37.775007,-122.419425,17.16,5,-0.056,0.125,1.905,1.11,-3.74,4.73,ASCENT,0.62,-1.79,1.49
TEAM42,2025-06-28T08:12:28.052Z,83,17.57,1011.14,14.89,12.530,08:12:28,37.775004,-122.419427,17.57,9,-0.071,0.131,1.923,0.89,-3.55,5.02,ASCENT,0.02,-1.47,1.32
TEAM42,2025-06-28T08:12:28.102Z,84,17.98,1011.09,14.88,12.529,08:12:28,37.774999,-122.419430,17.98,7,-0.034,0.136,1.961,1.25,-3.99,4.87,ASCENT,0.31,-1.40,1.51
TEAM42,2025-06-28T08:12:28.152Z,85,18.39,1011.04,14.88,12.528,08:12:28,37.774994,-122.419429,18.39,6,-0.028,0.171,1.937,0.63,-3.76,5.02,ASCENT,0.03,-0.64,1.67
TEAM42,2025-06-28T08:12:28.203Z,86,18.81,1010.99,14.88,12.527,08:12:28,37.774989,-122.419436,18.81,6,-0.051,0.171,2.012,0.87,-3.87,4.25,ASCENT,-0.34,-1.11,1.38
TEAM42,2025-06-28T08:12:28.253Z,87,19.24,1010.94,14.87,12.527,08:12:28,37.774985,-122.419440,19.24,9,-0.054,0.167,1.984,0.46,-4.43,4.10,ASCENT,0.05,-1.47,1.56
TEAM42,2025-06-28T08:12:28.303Z,88,19.67,1010.89,14.87,12.526,08:12:28,37.774986,-122.419443,19.67,9,-0.033,0.122,2.029,0.71,-3.66,4.63,ASCENT,0.44,-1.63,1.36
TEAM42,2025-06-28T08:12:28.354Z,89,20.10,1010.84,14.87,12.525,08:12:28,37.774983,-122.419441,20.10,11,0.008,0.168,2.015,0.14,-3.62,4.26,ASCENT,-0.21,-1.28,1.37
TEAM42,2025-06-28T08:12:28.404Z,90,20.54,1010.79,14.87,12.524,08:12:28,37.774982,-122.419448,20.54,7,-0.021,0.143,1.996,-0.25,-4.32,4.38,ASCENT,-0.11,-1.63,1.47
TEAM42,2025-06-28T08:12:28.454Z,91,20.99,1010.73,14.86,12.523,08:12:28,37.774986,-122.419446,20.99,6,0.022,0.156,2.007,0.32,-4.05,4.27,ASCENT,0.12,-1.59,1.26
TEAM42,2025-06-28T08:12:28.505Z,92,21.44,1010.68,14.86,12.522,08:12:28,37.774987,-122.419444,21.44,5,0.020,0.130,2.049,0.03,-4.44,3.70,ASCENT,0.08,-1.55,1.54
TEAM42,2025-06-28T08:12:28.556Z,93,21.89,1010.62,14.86,12.521,08:12:28,37.774987,-122.419443,21.89,11,0.036,0.127,2.074,-0.50,-3.60,4.33,ASCENT,-0.23,-1.80,1.30
TEAM42,2025-06-28T08:12:28.606Z,94,22.36,1010.57,14.85,12.520,08:12:28,37.774989,-122.419449,22.36,12,0.056,0.154,2.085,-0.84,-3.78,4.35,ASCENT,-0.05,-1.60,1.26
TEAM42,2025-06-28T08:12:28.656Z,95,22.82,1010.51,14.85,12.519,08:12:28,37.774985,-122.419455,22.82,9,0.028,0.166,2.099,-1.06,-3.52,4.45,ASCENT,-0.25,-1.09,1.53
TEAM42,2025-06-28T08:12:28.707Z,96,23.29,1010.46,14.85,12.519,08:12:28,37.774984,-122.419455,23.29,10,0.064,0.127,2.059,-1.30,-3.98,3.78,ASCENT,-0.40,-1.49,1.18
TEAM42,2025-06-28T08:12:28.757Z,97,23.77,1010.40,14.85,12.518,08:12:28,37.774980,-122.419453,23.77,5,0.077,0.107,2.059,-1.35,-3.77,4.17,ASCENT,-0.36,-0.99,1.57
TEAM42,2025-06-28T08:12:28.807Z,98,24.25,1010.34,14.84,12.517,08:12:28,37.774980,-122.419456,24.25,6,0.052,0.154,2.101,-1.55,-3.67,4.01,ASCENT,-0.76,-0.86,1.26
TEAM42,2025-06-28T08:12:28.858Z,99,24.74,1010.28,14.84,12.516,08:12:28,37.774983,-122.419457,24.74,5,0.102,0.119,2.182,-1.05,-3.60,3.57,ASCENT,-0.07,-1.31,1.24
TEAM42,2025-06-28T08:12:28.908Z,100,25.23,1010.22,14.84,12.515,08:12:28,37.774983,-122.419458,25.23,5,0.106,0.088,2.175,-1.21,-3.81,3.90,ASCENT,-0.26,-1.32,1.43
TEAM42,2025-06-28T08:12:28.959Z,101,25.73,1010.16,14.83,12.514,08:12:28,37.774980,-122.419458,25.73,10,0.085,0.096,2.133,-1.17,-3.93,3.60,ASCENT,-0.13,-1.17,1.45
TEAM42,2025-06-28T08:12:29.009Z,102,26.23,1010.10,14.83,12.513,08:12:29,37.774975,-122.419458,26.23,6,0.109,0.084,2.234,-1.40,-3.55,3.82,ASCENT,-0.29,-1.19,1.46
TEAM42,2025-06-28T08:12:29.059Z,103,26.74,1010.04,14.83,12.512,08:12:29,37.774969,-122.419464,26.74,5,0.116,0.107,2.171,-1.93,-3.43,3.59,ASCENT,-0.25,-1.14,1.52
TEAM42,2025-06-28T08:12:29.110Z,104,27.26,1009.98,14.82,12.512,08:12:29,37.774963,-122.419470,27.26,12,0.150,0.067,2.242,-1.96,-3.78,3.66,ASCENT,-0.16,-1.30,1.52
TEAM42,2025-06-28T08:12:29.160Z,105,27.78,1009.92,14.82,12.511,08:12:29,37.774958,-122.419474,27.78,10,0.132,0.094,2.216,-1.79,-3.49,3.16,ASCENT,-0.85,-0.95,1.12
TEAM42,2025-06-28T08:12:29.210Z,106,28.30,1009.86,14.82,12.510,08:12:29,37.774957,-122.419476,28.30,10,0.124,0.070,2.288,-2.38,-3.52,2.62,ASCENT,-0.86,-1.50,1.18
TEAM42,2025-06-28T08:12:29.261Z,107,28.84,1009.79,14.81,12.509,08:12:29,37.774956,-122.419477,28.84,10,0.121,0.041,2.202,-2.47,-3.65,2.76,ASCENT,-0.38,-1.43,1.39
TEAM42,2025-06-28T08:12:29.311Z,108,29.37,1009.73,14.81,12.508,08:12:29,37.774957,-122.419478,29.37,11,0.146,0.023,2.246,-2.67,-3.12,2.76,ASCENT,-0.61,-1.85,1.32
TEAM42,2025-06-28T08:12:29.361Z,109,29.92,1009.66,14.81,12.508,08:12:29,37.774953,-122.419485,29.92,9,0.171,0.020,2.213,-2.41,-2.77,3.15,ASCENT,-0.42,-1.41,1.13
TEAM42,2025-06-28T08:12:29.412Z,110,30.47,1009.60,14.80,12.507,08:12:29,37.774948,-122.419483,30.47,6,0.153,0.014,2.191,-2.27,-2.64,2.80,ASCENT,-0.91,-1.66,1.41
TEAM42,2025-06-28T08:12:29.462Z,111,31.02,1009.53,14.80,12.506,08:12:29,37.774942,-122.419483,31.02,6,0.144,0.022,2.265,-2.58,-3.11,3.04,ASCENT,-0.93,-1.13,1.35
TEAM42,2025-06-28T08:12:29.513Z,112,31.58,1009.46,14.79,12.505,08:12:29,37.774938,-122.419482,31.58,5,0.164,-0.005,2.267,-3.01,-2.38,2.18,ASCENT,-0.26,-1.45,1.09
TEAM42,2025-06-28T08:12:29.563Z,113,32.15,1009.40,14.79,12.504,08:12:29,37.774937,-122.419480,32.15,10,0.139,-0.004,2.219,-3.21,-3.04,2.02,ASCENT,-0.67,-1.65,1.22
TEAM42,2025-06-28T08:12:29.613Z,114,32.72,1009.33,14.79,12.503,08:12:29,37.774939,-122.419480,32.72,8,0.145,-0.007,2.251,-3.30,-2.17,2.73,ASCENT,-0.33,-1.33,1.37
TEAM42,2025-06-28T08:12:29.663Z,115,33.30,1009.26,14.78,12.502,08:12:29,37.774935,-122.419485,33.30,10,0.133,-0.001,2.232,-3.25,-2.22,2.61,ASCENT,-1.31,-1.04,0.99
TEAM42,2025-06-28T08:12:29.714Z,116,33.88,1009.19,14.78,12.501,08:12:29,37.774935,-122.419482,33.88,5,0.171,-0.039,2.221,-3.53,-2.03,2.18,ASCENT,-0.79,-1.62,1.27
TEAM42,2025-06-28T08:12:29.764Z,117,34.47,1009.12,14.78,12.500,08:12:29,37.774937,-122.419479,34.47,6,0.118,-0.060,2.213,-2.87,-2.67,2.05,ASCENT,-1.15,-1.50,1.03
TEAM42,2025-06-28T08:12:29.814Z,118,35.07,1009.05,14.77,12.499,08:12:29,37.774931,-122.419481,35.07,5,0.129,-0.082,2.194,-3.78,-1.89,2.05,ASCENT,-1.44,-1.46,0.93
TEAM42,2025-06-28T08:12:29.865Z,119,35.67,1008.97,14.77,12.499,08:12:29,37.774930,-122.419481,35.67,11,0.113,-0.079,2.200,-2.96,-1.81,1.61,ASCENT,-1.59,-1.61,1.08
TEAM42,2025-06-28T08:12:29.915Z,120,36.28,1008.90,14.76,12.498,08:12:29,37.774931,-122.419481,36.28,11,0.152,-0.063,2.196,-3.71,-2.45,1.62,ASCENT,-1.21,-1.70,0.95
TEAM42,2025-06-28T08:12:29.966Z,121,36.89,1008.83,14.76,12.497,08:12:29,37.774929,-122.419478,36.89,8,0.120,-0.064,2.150,-3.75,-1.37,1.46,ASCENT,-1.67,-1.64,0.91
TEAM42,2025-06-28T08:12:30.016Z,122,37.51,1008.75,14.76,12.496,08:12:30,37.774927,-122.419474,37.51,10,0.128,-0.081,2.137,-3.92,-2.00,1.66,ASCENT,-1.03,-1.06,1.15
TEAM42,2025-06-28T08:12:30.067Z,123,38.13,1008.68,14.75,12.495,08:12:30,37.774921,-122.419476,38.13,5,0.136,-0.130,2.195,-3.51,-1.66,1.21,ASCENT,-1.07,-1.67,1.08
TEAM42,2025-06-28T08:12:30.117Z,124,38.76,1008.60,14.75,12.494,08:12:30,37.774916,-122.419477,38.76,9,0.106,-0.095,2.128,-3.99,-1.33,1.13,ASCENT,-0.84,-1.31,0.92
TEAM42,2025-06-28T08:12:30.168Z,125,39.39,1008.53,14.74,12.493,08:12:30,37.774917,-122.419480,39.39,9,0.115,-0.087,2.132,-4.07,-1.38,1.50,ASCENT,-1.57,-0.64,1.08
TEAM42,2025-06-28T08:12:30.218Z,126,40.03,1008.45,14.74,12.492,08:12:30,37.774911,-122.419480,40.03,9,0.097,-0.113,2.093,-3.33,-1.50,0.55,ASCENT,-1.47,-1.25,0.99
TEAM42,2025-06-28T08:12:30.268Z,127,40.68,1008.38,14.74,12.491,08:12:30,37.774906,-122.419480,40.68,6,0.073,-0.156,2.050,-3.85,-0.59,1.33,ASCENT,-1.32,-0.83,1.01
